x	y	fast_likelihood_quarks.yaml	fast_likelihood_leptons.yaml	likelihood_ewpt.yaml	likelihood_eeww.yaml	likelihood_lept.yaml	likelihood_rd_rds.yaml	likelihood_lfu_fccc.yaml	likelihood_lfu_fcnc.yaml	likelihood_bcpv.yaml	likelihood_bqnunu.yaml	likelihood_lfv.yaml	likelihood_zlfv.yaml	likelihood_higgs.yaml	global
-2.08	-2.08	-1081.5272047580975	-16.311421473357967	-1402.5842051350476	-6.780355810654559	0.004464160875441103	-40.718643489318836	0.03902789545159635	-0.2704386000364458	0.01153471297688391	-0.4740868755576795	0.0	0.0	0.6586415439008491	-2547.9526878288657
-2.08	-1.9951020408163267	-997.5636259807754	-15.183569007908226	-1348.1011770525245	-6.307115796883789	0.004157549566050189	-39.523851018395085	-0.1272333511417969	2.133076384893034	0.010955310940056862	-0.4734185068974579	0.0	0.0	0.653845870164087	-2404.477955598963
-2.08	-1.910204081632653	-917.4060558744222	-14.130587318401695	-1294.7290125072404	-5.853665493486094	0.003838707660018259	-38.43716398016718	-0.45742280784441647	4.145320373568987	0.010363242553745877	-0.47274936970768167	0.0	0.0	0.6486890174472713	-2266.6784460100394
-2.08	-1.8253061224489797	-841.060415325333	-13.152398762067655	-1242.4668036745938	-5.4200048021743505	0.00350760638451475	-37.45760392667471	-0.9513691904947912	5.757952111982485	0.009758260330615443	-0.4720795504531239	0.0	0.0	0.6431710446367447	-2134.5662862084573
-2.08	-1.7404081632653061	-768.4749795344158	-12.248925720649254	-1191.3136426023977	-5.006133624661661	0.0031642169031917966	-36.584201786941726	-1.6089012756986847	6.940106594827961	0.00914012872620873	-0.4714090361339167	0.0	0.0	0.6372920106572728	-2008.1184906297844
-2.08	-1.6555102040816327	-699.5971049971438	-11.42009060835504	-1141.2686212396118	-4.612051862661556	0.002808510316025803	-35.81599443052906	-2.4298479008287117	7.631596570138726	0.008508627640732236	-0.47073781224715816	0.0	0.0	0.6310519744718839	-1887.3404831688097
-2.08	-1.5706122448979594	-634.3776730458856	-10.665815859932472	-1092.330831465139	-4.237759417887776	0.0024404576591497973	-35.15202880510958	-3.4140379640211975	7.824999038302266	0.007863556531135352	-0.47006588067982946	0.0	0.0	0.624450995081947	-1772.1884583910808
-2.08	-1.4857142857142858	-572.7623662775884	-9.986023942594372	-1044.49936511685	-3.883256192054521	0.002060029904693339	-34.59136025754941	-4.561300424176856	7.471879328971291	0.007204739217844036	-0.4693932861485397	0.0	0.0	0.6174891315270301	-1662.6544322673412
-2.08	-1.4008163265306122	-514.7042530207563	-9.380637354026874	-997.7733140204866	-3.548542086876143	0.0016671979606144305	-34.13305144679909	-5.871464300959772	6.537525650539443	0.0065320295140027795	-0.46871990085980286	0.0	0.0	0.6101664428848999	-1558.7240908098654
-2.08	-1.3159183673469388	-460.15506143429116	-8.84957861047178	-952.1517700189617	-3.2336170040673657	0.001261932670539312	-33.77617635880087	-7.344358674794066	4.968498815124589	0.005845317800604377	-0.468045202276425	0.0	0.0	0.6024829882714293	-1460.4005182497963
